CHR	start	end	id	AMOVA	n_clusters
4	31804065	31806085	osa-miR395d	0.1559717498194163	3
4	17568162	17570381	osa-MIR5487	0.19744792452744744	3
4	19714211	19716231	osa-miR1423-3p	0.1803734299389472	3
4	2760607	2762882	osa-MIR5533	0	0
4	18469799	18471822	osa-miR5150-5p	0.7117753415648936	3
4	6535337	6537454	osa-MIR1861d	0.4547553275156375	3
4	6535571	6537592	osa-miR1861e	0.4878585755793934	3
4	21649324	21651436	osa-MIR5522	0.06712173459068706	3
4	34435832	34437852	osa-miR396e-5p	0.9221420768673277	3
4	31804334	31806419	osa-MIR395b	0.1898305757633148	3
4	30285469	30287489	osa-miR6249b	0.3667380359058491	3
4	28481456	28483556	osa-MIR171h	0.6812523286985669	3
4	32622067	32624162	osa-MIR395x	0.22310260447946637	3
4	21649334	21651354	osa-miR5522	0.06712326655978569	3
4	20339401	20341420	osa-miR1862g	0.1928184711149506	3
4	31804344	31806364	osa-miR395b	0.1936388647359135	3
4	28872121	28874226	osa-MIR399j	0.5769788391726202	3
4	6535354	6537375	osa-miR1861d	0.41500220910997104	3
4	21649339	21651360	osa-miR2118g	0.06712326697572235	3
4	21651388	21653568	osa-MIR2118i	0.09338148646789012	3
4	19714494	19716517	osa-miR1868	0.10369004173654872	3
4	14652021	14654041	osa-miR5511	0	0
4	8339904	8341924	osa-miR2871b	0.5621594594182733	3
4	32620993	32623112	osa-MIR395m	0.192424391305687	3
4	21641923	21644101	osa-MIR2118a	0.09715306287072784	3
4	21651652	21653808	osa-MIR2118h	0.09037457763391932	3
4	19419077	19421202	osa-MIR169g	0.3237732662504705	3
4	17243231	17245251	osa-miR5515	0	0
4	32796606	32798757	osa-MIR5542	0.5712270767308093	3
4	20809160	20811286	osa-MIR5804	0	0
4	18469833	18471856	osa-miR5150-3p	0.7117753414135489	3
4	8302538	8304694	osa-MIR530	0.6140277779446667	3
4	32621943	32624028	osa-MIR395s	0.22337700184882542	3
4	18386082	18388102	osa-miR5512a	0.007904042971587245	3
4	23526607	23528669	osa-MIR5809	0.5905947786008315	3
4	20809170	20811190	osa-miR5804	0	0
4	30319096	30321216	osa-MIR396d	0.3178189275735789	3
4	8302546	8304566	osa-miR530-3p	0.6140809956850888	3
4	24404899	24407032	osa-MIR162b	0.3570219766109676	3
4	11829694	11831838	osa-MIR5498	0.41465972249974337	3
4	31804494	31806635	osa-MIR395a	0.18088121426716944	3
4	32621429	32623449	osa-miR395o	0.22147348296649538	3
4	31712472	31714570	osa-MIR171c	0.1490994638200624	3
4	32621092	32623112	osa-miR395m	0.19241962084026604	3
4	19419087	19421107	osa-miR169g	0.32381237690886194	3
4	21641950	21643971	osa-miR2118a	0.09838328986650939	3
4	21651679	21653700	osa-miR2118h	0.09037457755974415	3
4	21651426	21653447	osa-miR2118i	0.09343063976958672	3
4	31803643	31805663	osa-miR395g	0.10725540534872566	3
4	5620964	5623201	osa-MIR5337a	0.4812039997702508	3
4	28481509	28483529	osa-miR171h	0.7065329037498459	3
4	34930960	34932981	osa-miR393b-5p	0.6117837167356526	3
4	32621288	32623308	osa-miR395n	0.20864285850576286	3
4	28584254	28586277	osa-miR2877	0.807026903074336	3
4	34930885	34932905	osa-miR393b-3p	0.6140034152213617	3
4	34435820	34438003	osa-MIR396e	0.9221193689822739	3
4	21655743	21657764	osa-miR2118l	0.07034649032734094	3
4	5620974	5622994	osa-miR5337a	0.48134592112315133	3
4	13156349	13158369	osa-miR5818	0.5388882819925492	3
4	31803633	31805718	osa-MIR395g	0.16570279096063845	3
4	32621811	32623878	osa-MIR395r	0.2252004666915238	3
4	22223813	22225902	osa-MIR1849	0.3172226577746315	3
4	9951990	9954124	osa-MIR5813	0.6947005362370627	3
4	21655982	21658003	osa-miR2118k	0.07006760289237259	3
4	16416248	16418349	osa-MIR5543	0.11629293066774013	3
4	23526612	23528631	osa-miR5809	0.5905947787224193	3
4	30230534	30232620	osa-MIR5803	0.34646916349345735	3
4	21657851	21660020	osa-MIR2118m	0.07429762433648429	3
4	13156348	13158406	osa-MIR5818	0.5388189601104872	3
4	21644285	21646463	osa-MIR2118b	0.09058219855759574	3
4	32621525	32623592	osa-MIR395p	0.2215674300825764	3
5	28978946	28980967	osa-miR5502	0	0
5	18667398	18669513	osa-MIR1861f	0.5727946578905718	3
5	9935879	9938038	osa-MIR2919	0	0
5	3876104	3878124	osa-miR2871a-3p	0.5004533458765429	3
5	26048753	26050773	osa-miR1851	0.7956526145372127	3
5	18249483	18251591	osa-MIR2102	0.6272328690785204	3
5	4301836	4303856	osa-miR3981-5p	0.4475998119596594	3
5	16055053	16057072	osa-miR2093-5p	0.4248539976377283	3
5	2517523	2519546	osa-miR5153	0.6864788608423064	3
5	18249492	18251511	osa-miR2102-5p	0.6377340492569735	3
5	28909038	28911253	osa-MIR5152	0.1803155414951708	3
5	18667414	18669435	osa-miR1861f	0.5727617749293198	3
5	26914329	26916489	osa-MIR2869	0.9181790329061393	3
5	29745690	29747710	osa-miR815a	0.1346625584916512	3
5	23590556	23592787	osa-MIR5825	0.5292575131364117	3
5	26274207	26276339	osa-MIR1850	0.9435652860912281	3
5	26307004	26309024	osa-miR399h	0.8474925499271867	3
5	8861219	8863239	osa-miR1425-3p	0.4902835897461953	3
5	23590566	23592589	osa-miR5825	0.5310903011248538	3
5	5229735	5231756	osa-miR156l-3p	0	0
5	5229609	5231764	osa-MIR156l	0	0
5	26304938	26307047	osa-MIR399c	0.9431720856316816	3
5	28909228	28911248	osa-miR5152-5p	0.1803206678452824	3
5	3876013	3878133	osa-MIR2871a	0.5004533452050154	3
5	21906862	21909296	osa-MIR5078	0.824170220153548	3
5	13978418	13980512	osa-MIR5516a	0.38283737929236733	3
5	3876019	3878042	osa-miR2871a-5p	0.4998770857223741	3
5	26304948	26306968	osa-miR399c	0.9443997002200967	3
5	15184821	15186841	osa-miR5338	0.41232976816622013	3
5	2517353	2519558	osa-MIR5153	0.6767844045010896	3
5	21906872	21908892	osa-miR5078	0.8068138972899993	3
5	26048315	26050785	osa-MIR1851	0.7878453189557761	3
5	23342908	23345117	osa-MIR164f	0.6649020096880395	3
5	14991306	14993326	osa-miR815b	0.34088649917521996	3
5	3660606	3662627	osa-miR5151	0.5721034322381987	3
5	20760127	20762147	osa-miR1852	0.9379680570631876	3
5	28909050	28911070	osa-miR5152-3p	0.18031554228008267	3
5	13961666	13963734	osa-MIR5516b	0	0
5	13961669	13963689	osa-miR5516b	0	0
5	26274246	26276267	osa-miR1850.3	0.9448491618212148	3
5	28576946	28578969	osa-miR5831	0.6460634978641927	3
5	4301897	4303917	osa-miR3981-3p	0.4475992840811519	3
5	3660490	3662638	osa-MIR5151	0.571900077061488	3
5	15895243	15897263	osa-miR164b	0.5210311481036197	3
5	9935948	9937966	osa-miR2919	0	0
5	14991226	14993355	osa-MIR815b	0.34088651715504426	3
5	173006	175153	osa-MIR426	0.28705219036502594	3
5	15184719	15186851	osa-MIR5338	0.40865310101026325	3
5	9340240	9342299	osa-MIR5833	0.40786933960690824	3
5	26310328	26312348	osa-miR399k	0.8408341632182449	3
5	26914339	26916359	osa-miR2869	0.9118967141849245	3
5	173012	175032	osa-miR426	0.29271024026217474	3
5	18249557	18251578	osa-miR2102-3p	0.6377366050054264	3
5	20760025	20762159	osa-MIR1852	0.9379680536367265	3
5	18431835	18434066	osa-MIR812v	0.6250967630519512	3
5	8861149	8863250	osa-MIR1425	0.490283589325844	3
5	26274277	26276297	osa-miR1850.2	0.9452996133105086	3
5	29745632	29747714	osa-MIR815a	0.13466255849284198	3
5	5229619	5231639	osa-miR156l-5p	0	0
5	18431845	18433868	osa-miR812v	0.6051264407424969	3
5	17326440	17328558	osa-MIR164c	0.7867182093996541	3
5	13978428	13980448	osa-miR5516a	0.38283737902559883	3
5	8861162	8863182	osa-miR1425-5p	0.46105379671486335	3
5	26310253	26312358	osa-MIR399k	0.8408293690790132	3
5	9340270	9342290	osa-miR5833	0.40786933965185546	3
5	18667611	18669717	osa-MIR1861g	0.5670242470218321	3
5	16055024	16057081	osa-MIR2093	0.4248540082186147	3
5	18667633	18669654	osa-miR1861g	0.5794270228295013	3
5	17326450	17328470	osa-miR164c	0.7867184684453676	3
5	23342931	23344951	osa-miR164f	0.6657272479169132	3
5	4301813	4303938	osa-MIR3981	0.44759928359239093	3
5	28978936	28981077	osa-MIR5502	0	0
5	28576824	28578979	osa-MIR5831	0.6460621495816132	3
5	26306936	26309034	osa-MIR399h	0.8474925467213845	3
5	16055034	16057053	osa-miR2093-3p	0.4002367736549575	3
5	15895163	15897271	osa-MIR164b	0.5209043690011942	3
5	26274302	26276322	osa-miR1850.1	0.9452996099633529	3
6	3668736	3670755	osa-miR396b-3p	0.5304604632121008	3
6	17700867	17702955	osa-MIR5836	0.5205256704342655	3
6	20744965	20747150	osa-MIR438	0.7739300428413111	3
6	16972816	16974988	osa-MIR5492	0.5765237856922275	3
6	637203	639355	osa-MIR5508	0.5848329213705205	3
6	5299630	5301810	osa-MIR396g	0.1265401331596198	3
6	21163798	21165821	osa-miR1870-5p	0.8880555249509479	3
6	16972826	16974846	osa-miR5492	0.5765237893127462	3
6	20744988	20747008	osa-miR438	0.7772045623899889	3
6	27295005	27297025	osa-miR169b	0.6081872321344605	3
6	17457695	17459770	osa-MIR5072	0.009007204878818682	3
6	24707626	24709706	osa-MIR5806	0.4665283643783831	3
6	26553902	26555923	osa-miR156j-3p	0.7541791706235893	3
6	8375863	8377884	osa-miR2930	-0.0074799799970919284	3
6	13329464	13331598	osa-MIR1871	0.8078504005720555	3
6	29361467	29363823	osa-MIR5339	0.39649686880147805	3
6	17700925	17702945	osa-miR5836	0.5205256684493252	3
6	27673921	27675941	osa-miR167i-3p	0.2294845688371902	3
6	30326084	30328289	osa-MIR166b	0.6798692025425718	3
6	27237190	27239293	osa-MIR1861h	0.41623528734675347	3
6	26660423	26662446	osa-miR5814	0.576973292559879	3
6	17457738	17459759	osa-miR5072	0.011189449847900405	3
6	20887631	20889747	osa-MIR399f	0.5302087296146418	3
6	4757584	4759701	osa-MIR5834	0.30928674262743705	3
6	5299640	5301660	osa-miR396g	0.1265375562436627	3
6	25890132	25892227	osa-MIR171a	0.9049882843623734	3
6	30326102	30328122	osa-miR166b-3p	0.6824575089746463	3
6	20887641	20889661	osa-miR399f	0.5302087335391695	3
6	28488795	28490815	osa-miR397a	0.7421905132101332	3
6	24707676	24709696	osa-miR5806	0.47557845644613567	3
6	5262432	5264552	osa-MIR5154	0.10609342249246073	3
6	16014691	16016801	osa-MIR5828	0	0
6	26259440	26261461	osa-miR812c	0.15802426305867817	3
6	17007975	17010155	osa-MIR2876	0	0
6	26259307	26261470	osa-MIR812c	0.1580242630586789	3
6	16014701	16016721	osa-miR5828	0	0
6	17007985	17010005	osa-miR2876-3p	0	0
6	21163894	21165917	osa-miR1870-3p	0.8926770267372612	3
6	29361783	29363803	osa-miR5339	0.39843046952237177	3
6	5072507	5074602	osa-MIR1320	0	0
6	24617621	24619723	osa-MIR5517	0.6375741312542058	3
6	27435650	27437727	osa-MIR5148b	0.6657835963140117	3
6	21163755	21165963	osa-MIR1870	0.8854620919873133	3
6	11401605	11403724	osa-MIR2926	0.11241248305521688	3
6	8375783	8377962	osa-MIR2930	-0.007479979997092125	3
6	5072521	5074541	osa-miR1320-3p	0	0
6	17369227	17371448	osa-MIR812t	0.6879731212800697	3
6	637325	639345	osa-miR5508	0.5860632736588727	3
6	27237262	27239283	osa-miR1861h	0.4215123163063348	3
6	20148367	20150561	osa-MIR5829	0.5711981678472622	3
6	1892817	1894836	osa-miR2931	0.6758323878291252	3
6	28080020	28082158	osa-MIR160b	0.333503263317375	3
6	27673749	27675949	osa-MIR167i	0.22948456879228057	3
6	25890198	25892218	osa-miR171a	0.9051493026065717	3
6	20148377	20150400	osa-miR5829	0.5652129485902774	3
6	10731163	10733286	osa-MIR5799	0.08992666290224637	3
6	14948509	14950600	osa-MIR1861i	0	0
6	27673759	27675779	osa-miR167i-5p	0.22948449969076729	3
6	14948513	14950534	osa-miR1861i	0	0
6	1892771	1894924	osa-MIR2931	0.6737176887589784	3
6	10731173	10733196	osa-miR5799	0.08992666280446819	3
6	4757671	4759691	osa-miR5834	0.3095592311253874	3
6	3668649	3670764	osa-MIR396b	0.4973293752242315	3
6	11401646	11403665	osa-miR2926	0.11241263851271861	3
6	28263709	28265730	osa-miR6250	0.7556613349734722	3
6	28080049	28082069	osa-miR160b-5p	0.3342027819028448	3
6	3668659	3670679	osa-miR396b-5p	0.497349072083424	3
6	27435700	27437723	osa-miR5148b	0.6673014579844047	3
6	5262517	5264540	osa-miR5154	0.10609342267965964	3
6	28180408	28182813	osa-MIR5079a	0.0049058075078931285	3
6	5072570	5074590	osa-miR1320-5p	0	0
6	27294908	27297035	osa-MIR169b	0.61128415152328	3
6	28263615	28265740	osa-MIR6250	0.7556582511685552	3
6	17369237	17371260	osa-miR812t	0.6848989407262072	3
6	28180418	28182439	osa-miR5079a	0.005083962196253641	3
6	26553795	26555959	osa-MIR156j	0.7541791719858247	3
6	19305937	19307960	osa-miR5835	0.5991475342553689	3
6	1561044	1563064	osa-miR399d	0.21829984867401925	3
6	1560789	1563074	osa-MIR399d	0.36324748828739706	3
6	4922862	4924939	osa-MIR1872	0.28474259471549174	3
6	24617693	24619713	osa-miR5517	0.6375795567566223	3
6	1800934	1802998	osa-MIR5789	0.4938160051039237	3
6	28488785	28490898	osa-MIR397a	0.7411664013940907	3
6	30326248	30328268	osa-miR166b-5p	0.36995753089708433	3
6	31090921	31093085	osa-MIR2918	0.5732287277671857	3
6	1800939	1802959	osa-miR5789	0.4956388908897808	3
6	26553836	26555855	osa-miR156j-5p	0.7541791706247905	3
6	19305710	19307970	osa-MIR5835	0.5940036050150533	3
6	17008125	17010145	osa-miR2876-5p	0	0
6	28080112	28082132	osa-miR160b-3p	0.3335135213553912	3
6	31090929	31092949	osa-miR2918	0.5527433299902759	3
6	13329545	13331568	osa-miR1871	0.8160937608133331	3
6	1552119	1554217	osa-MIR439h	0	0
6	4922876	4924899	osa-miR1872	0.28474259504781574	3
6	26660349	26662456	osa-MIR5814	0.5769712174787515	3
6	1552126	1554146	osa-miR439h	0	0
7	16718848	16720870	osa-miR2275c	0	0
7	9121411	9123540	osa-MIR1882c	0.6475837504325631	3
7	9121417	9123440	osa-miR1882c	0.647583750583484	3
7	6671120	6673276	osa-MIR5798	0.6964742989110279	3
7	23400707	23402727	osa-miR1432-3p	0.6781480460049318	3
7	2215769	2217789	osa-miR160e-3p	0.8797871668802665	3
7	6671130	6673150	osa-miR5798	0.6911021960191237	3
7	22394351	22396372	osa-miR812d	0.5914621690224522	3
7	15898	17919	osa-miR5081	0.6574806373796226	3
7	25018014	25020092	osa-MIR6253	0.8546602232988328	3
7	27502433	27504554	osa-MIR2873c	0	0
7	15635744	15637832	osa-MIR171g	0.661615116147649	3
7	22151329	22153570	osa-MIR812i	0.5294286100198794	3
7	2215844	2217864	osa-miR160e-5p	0.8846597859232167	3
7	5450407	5452428	osa-miR1428f-5p	0.707204548608105	3
7	15635754	15637774	osa-miR171g	0.6616151162147851	3
7	13119534	13121734	osa-MIR820b	0	0
7	4165295	4167404	osa-MIR167d	0.2188678344386606	3
7	16718772	16720880	osa-MIR2275c	0	0
7	4165303	4167324	osa-miR167d-3p	0.21886783341827226	3
7	9525304	9527466	osa-MIR5518	0.4193133875880268	3
7	8232890	8234910	osa-miR439c	0.036212485454528	3
7	9525436	9527456	osa-miR5518	0.42752108355137536	3
7	26661355	26663654	osa-MIR1424	0.7682814857141346	3
7	25017786	25019870	osa-MIR6255	0.857582726953512	3
7	4165374	4167394	osa-miR167d-5p	0.2188678345268282	3
7	27502533	27504553	osa-miR2873c	0	0
7	19976417	19978519	osa-MIR6247	0.5461532035825138	3
7	28404591	28406613	osa-miR2920	0.4218826316691531	3
7	22151501	22153524	osa-miR812i	0.5295168627952704	3
7	25018061	25020082	osa-miR6253	0.8546602232996278	3
7	23400784	23402804	osa-miR1432-5p	0.6781480460313466	3
7	2215761	2217874	osa-MIR160e	0.8797871668746238	3
7	13110485	13112595	osa-MIR172c	0	0
7	15888	18137	osa-MIR5081	0.5650255004950415	3
7	28153432	28155656	osa-MIR818e	0.09454763809578634	3
7	5450329	5452437	osa-MIR1428f	0.7063273939789336	3
7	28153435	28155456	osa-miR818e	0.09391375768283686	3
7	28522460	28524480	osa-miR164a	0.6636835732609988	3
7	5425885	5427987	osa-MIR815c	0.41287349711382615	3
7	13110495	13112515	osa-miR172c	0	0
7	5425888	5427908	osa-miR815c	0.41438439652680403	3
7	16416225	16418511	osa-MIR821b	0.5831831204319665	3
7	12754913	12757109	osa-MIR1873	0.5378889865656046	3
7	28522341	28524496	osa-MIR164a	0.6581503642307718	3
7	27588072	27590256	osa-MIR1442	0.3414501290497403	3
7	28404506	28406715	osa-MIR2920	0.4221819998185104	3
7	19976427	19978447	osa-miR6247	0.5437754223022608	3
7	27588077	27590096	osa-miR1442	0.34145013004542796	3
7	12754926	12756949	osa-miR1873	0.5378892992137382	3
7	22394223	22396375	osa-MIR812d	0.5927961414659428	3
7	14597617	14599704	osa-MIR398b	0.27878839612781636	3
7	16416245	16418268	osa-miR821b	0.5831831204319666	3
7	26661366	26663386	osa-miR1424	0.7773237974595679	3
7	25017839	25019860	osa-miR6255	0.8577471533146844	3
7	8232825	8234917	osa-MIR439c	0.03621248575134525	3
7	13119705	13121725	osa-miR820b	0	0
7	14597627	14599647	osa-miR398b	0.2787846743998979	3
7	23400702	23402810	osa-MIR1432	0.6781480460059178	3
8	3298560	3300580	osa-miR395j	0.5538320517783444	3
8	18738434	18740457	osa-miR1882d	-0.007498769907890093	3
8	23044356	23046555	osa-MIR166m	0.8282853828457755	3
8	3954902	3957089	osa-MIR1437a	0.42931896534608766	3
8	21490395	21492416	osa-miR156h-3p	0	0
8	7640327	7642452	osa-MIR169p	0.4128956516470587	3
8	25425161	25427184	osa-miR812p	0.4548172949740252	3
8	3298319	3300417	osa-MIR395i	0.5808243632989715	3
8	3596816	3598839	osa-miR5807	0.641140314532478	3
8	21477393	21479414	osa-miR156f-3p	0	0
8	16400146	16402315	osa-MIR812e	0.3553234888940809	3
8	8340244	8342267	osa-miR1862b	0.5028510134790406	3
8	26180373	26182473	osa-MIR2878	0.6339094326697083	3
8	23992600	23994623	osa-miR5158	0.1464182040304327	3
8	1219358	1221438	osa-MIR531a	0	0
8	26802159	26804179	osa-miR169i-5p.1	0.5616726207096114	3
8	7857443	7859463	osa-miR1854-5p	0.17793260071318404	3
8	21488165	21490257	osa-MIR5157b	0	0
8	24395953	24397973	osa-miR160f-3p	0.16548589534829725	3
8	15597096	15599119	osa-miR2874	0.6487317248627591	3
8	19805532	19807555	osa-miR812j	0.397135215635031	3
8	1203975	1206135	osa-MIR2275a	0.5670612593274373	3
8	4113070	4115090	osa-miR5071	0	0
8	21488177	21490200	osa-miR5157b-3p	0	0
8	23992370	23994635	osa-MIR5158	0.146905647240386	3
8	26816565	26818585	osa-miR169q	0.30634087034688423	3
8	16954761	16957103	osa-MIR5156	0.2916730163830985	3
8	21490232	21492417	osa-MIR156h	0	0
8	21490235	21492254	osa-miR156h-5p	0	0
8	19924361	19926384	osa-miR821c	0.07948115970280525	3
8	1219398	1221421	osa-miR531a	0	0
8	1706568	1708666	osa-MIR160c	0.5468242147542052	3
8	26802250	26804271	osa-miR169i-3p	0.5617561513626043	3
8	26806349	26808470	osa-MIR169h	0.4980334802596945	3
8	9178446	9180632	osa-MIR5155	0.31952387518258973	3
8	3298895	3300915	osa-miR395y	0.5726512941473643	3
8	1201490	1203589	osa-MIR2275b	0.5908040985202664	3
8	3298387	3300407	osa-miR395i	0.580483598821208	3
8	2036052	2038072	osa-miR1429-5p	0.5660126172595034	3
8	9191766	9193786	osa-miR1427	0.2539638933985686	3
8	26806359	26808379	osa-miR169h	0.4932054756262435	3
8	5368153	5370252	osa-MIR171b	0.1746527710540253	3
8	21475163	21477255	osa-MIR5157a	0	0
8	3298652	3300750	osa-MIR395k	0.5538325266745423	3
8	9178597	9180620	osa-miR5155	0.32206597738151554	3
8	3298144	3300255	osa-MIR395h	0.585481463930683	3
8	14938896	14940916	osa-miR417	0.2566525145091985	3
8	21488226	21490249	osa-miR5157b-5p	0	0
8	7640421	7642442	osa-miR169p	0.412895651612034	3
8	8701798	8703948	osa-MIR1874	0.24846020784196057	3
8	1204071	1206092	osa-miR2275a	0.5670612574221143	3
8	3955048	3957069	osa-miR1437a	0.4368211708043532	3
8	24395882	24397981	osa-MIR160f	0.16619658019154882	3
8	21475175	21477198	osa-miR5157a-3p	0	0
8	4113004	4115102	osa-MIR5071	0	0
8	3735826	3737847	osa-miR2275d	0.5876021923192408	3
8	21477230	21479415	osa-MIR156f	0	0
8	21477233	21479252	osa-miR156f-5p	0	0
8	3955058	3957078	osa-miR1437b-5p	0.43682092892369506	3
8	24395892	24397912	osa-miR160f-5p	0.1662002646478516	3
8	27091061	27093141	osa-MIR2875	0.05258260847947988	3
8	17083767	17085832	osa-MIR5797	0.2610838180372525	3
8	14107258	14109281	osa-miR812n-5p	0.42050562887076126	3
8	3663228	3665315	osa-MIR439g	0.07665949766075061	3
8	22732821	22734844	osa-miR2120	0	0
8	15056576	15058596	osa-miR439e	0.5005917913547513	3
8	10796422	10798677	osa-MIR5503	0.2743182077764374	3
8	15131529	15133620	osa-MIR1861k	0.48959383334642853	3
8	18738319	18740478	osa-MIR1882d	-0.0074987699124095105	3
8	10796432	10798453	osa-miR5503	0.2682756338229499	3
8	1706642	1708662	osa-miR160c-3p	0.5468242136083183	3
8	1201555	1203576	osa-miR2275b	0.5865405388241025	3
8	19805333	19807629	osa-MIR812j	0.3927132981340907	3
8	23044502	23046522	osa-miR166m	0.8282852133199318	3
8	3298815	3300924	osa-MIR395y	0.5726512928140027	3
8	21475224	21477247	osa-miR5157a-5p	0	0
8	26802116	26804291	osa-MIR169i	0.5616725104655693	3
8	15131802	15133823	osa-miR1861j	0.20487645173068963	3
8	3688091	3690179	osa-MIR1853	0.6778690395796478	3
8	27091100	27093123	osa-miR2875	0.05258262414582859	3
8	9191581	9193837	osa-MIR1427	0.24024761467940928	3
8	16400286	16402307	osa-miR812e	0.3565382557692776	3
8	3298720	3300740	osa-miR395k	0.5538319700743025	3
8	2671521	2673691	osa-MIR5796	0.322093435767133	3
8	3688101	3690122	osa-miR1853-3p	0.6813570325911497	3
8	2035953	2038072	osa-MIR1429	0.5660969030696288	3
8	26816498	26818518	osa-miR169l	0.30749694621957474	3
8	2671531	2673551	osa-miR5796	0.15183616667190555	3
8	20573810	20575833	osa-miR812m	0.4186460904307458	3
8	3954862	3957129	osa-MIR1437b	0.4293189652934302	3
8	3298479	3300590	osa-MIR395j	0.5804766788703162	3
8	3298225	3300245	osa-miR395h	0.5854814639315745	3
8	3298997	3301090	osa-MIR395l	0.5560745139302877	3
8	25424998	25427211	osa-MIR812p	0.4809080573774649	3
8	15056569	15058666	osa-MIR439e	0.500589143363814	3
8	3663291	3665311	osa-miR439g	0.07665949844599218	3
8	16955068	16957091	osa-miR5156	0.2777365384245165	3
8	15131584	15133605	osa-miR1861k	0.4779618147335072	3
8	8701892	8703915	osa-miR1874-5p	0.2156710267088619	3
8	19924129	19926394	osa-MIR821c	0.12499524253168974	3
8	14107082	14109284	osa-MIR812n	0.42050541325243007	3
8	14107083	14109106	osa-miR812n-3p	0.4205129818307097	3
8	20573659	20575845	osa-MIR812m	0.446030694365972	3
8	3596497	3598849	osa-MIR5807	0.636319433438118	3
8	3688146	3690169	osa-miR1853-5p	0.6799487655887456	3
8	7857365	7859472	osa-MIR1854	0.17793260003606826	3
8	5368222	5370242	osa-miR171b	0.1529645977329019	3
8	26802136	26804157	osa-miR169i-5p.2	0.5324254388371977	3
8	15131727	15133836	osa-MIR1861j	0.2048715294394118	3
8	7857374	7859395	osa-miR1854-3p	0.18031788150023506	3
8	18745588	18747866	osa-MIR818f	-0.0040551282537767165	3
8	26812897	26815034	osa-MIR169m	0.5301907908247381	3
8	15597028	15599128	osa-MIR2874	0.6487317269161214	3
8	14938853	14940918	osa-MIR417	0.25665251585373516	3
8	26816488	26818595	osa-MIR169l	0.30633920988696267	3
8	19019495	19021601	osa-MIR5073	0.20885846853282186	3
8	8340200	8342398	osa-MIR1862b	0.5104152682344655	3
8	26812907	26814927	osa-miR169m	0.5143344617118019	3
8	1706574	1708594	osa-miR160c-5p	0.546824212589061	3
8	19019505	19021527	osa-miR5073	0.20890011593109847	3
8	2035954	2037974	osa-miR1429-3p	0.5660976664541674	3
8	26180435	26182458	osa-miR2878-3p	0.6591036777325644	3
8	3954932	3956955	osa-miR1437b-3p	0.4381671220434669	3
8	3735806	3737932	osa-MIR2275d	0.5876021928422918	3
8	26180393	26182416	osa-miR2878-5p	0.655837174848905	3
8	18745593	18747613	osa-miR818f	-0.0040551282537767165	3
8	8701823	8703846	osa-miR1874-3p	0.21313729601372716	3
8	17083777	17085797	osa-miR5797	0.25097533723531046	3
8	3299070	3301090	osa-miR395l	0.5560745147006465	3
8	22732773	22734845	osa-MIR2120	0	0
9	3903488	3905509	osa-miR5525	0	0
9	13531649	13533744	osa-MIR1861m	0	0
9	18288107	18290212	osa-MIR156k	0.6556560412039304	3
9	6605701	6607786	osa-MIR395u	0.5058246861057287	3
9	6605575	6607595	osa-miR395v	0.4971178183568487	3
9	16554509	16556608	osa-MIR1878	0.7230390911499962	3
9	6605711	6607731	osa-miR395u	0.5056438483760175	3
9	22880912	22882932	osa-miR172a	0.8209038632900698	3
9	21043089	21045112	osa-miR1877	0.595691223343801	3
9	5979666	5981685	osa-miR1440a	0.2235606735273708	3
9	16554519	16556542	osa-miR1878	0.7230390892517147	3
9	15064346	15066367	osa-miR156g-3p	0.6134937375233611	3
9	6606363	6608383	osa-miR395t	0.3985620321032729	3
9	13210477	13212496	osa-miR1846e	0	0
9	19791133	19793288	osa-MIR169k	0.7035967319590221	3
9	8514693	8516793	osa-MIR2865	0.3226493091039948	3
9	16950817	16952933	osa-MIR166l	0.8124162590226499	3
9	13531426	13533554	osa-MIR1861l	0	0
9	11102759	11104977	osa-MIR5795	0	0
9	13535656	13537676	osa-miR1858a	0.2566782894176356	3
9	16962092	16964112	osa-miR439f	0.5681190537294319	3
9	16950829	16952849	osa-miR166l-5p	0.8038175557214203	3
9	18288182	18290202	osa-miR156k	0.655656041202258	3
9	13531448	13533469	osa-miR1861l	0	0
9	21042873	21045133	osa-MIR1877	0.5852558546346291	3
9	15064253	15066368	osa-MIR156g	0.6106072452908573	3
9	14619454	14621474	osa-miR169d	0.7124931244993099	3
9	15064256	15066275	osa-miR156g-5p	0.6074955536210471	3
9	22880834	22882942	osa-MIR172a	0.8122671627873145	3
9	6895428	6897448	osa-miR5491	0	0
9	13210437	13212505	osa-MIR1846e	0	0
9	8514762	8516783	osa-miR2865	0.3248369007050834	3
9	3903312	3905519	osa-MIR5525	0	0
9	18738255	18740333	osa-MIR5808	0.889728753877622	3
9	18738256	18740279	osa-miR5808	0.8899833446305644	3
9	19787861	19789985	osa-MIR169j	0.6031962084807546	3
9	11583062	11585085	osa-miR5816	0	0
9	9139172	9141193	osa-miR5536	0.17272880821006595	3
9	9139162	9141307	osa-MIR5536	0.17003007625688973	3
9	5979663	5981683	osa-miR1440b	0.22356067382104725	3
9	19787871	19789891	osa-miR169j	0.6100053782702146	3
9	430432	432531	osa-MIR2055	0.7120995681741757	3
9	13193040	13195233	osa-MIR1858b	0.6554454006148801	3
9	11102946	11104967	osa-miR5795	0	0
9	17566947	17569198	osa-MIR1875	0.850640310023864	3
9	11582948	11585087	osa-MIR5816	0	0
9	430438	432458	osa-miR2055	0.7120995681738609	3
